@id,building_usage,age,bays_x,bays_y,building_condition,floor_material,floor_material_others,num_floors,neighbour_attachement,overhang,owner_rent,retrofit,roof_material,roof_material_others,roof_slope,roof_slope_others,shape_elevation,shape_plan,soft_storey,structur_type,structure_others,column_size,earthquake_resistant_element,occupants_day,occupants_evening,occupants_morning,occupants_night,facility_number,operator_name,Lat,Lon
219631323,school,1960-1990,2,2,Poor,RCC/RBC,,4,One_Side_Different_Height,No,Self,No,CGI,,Flat,,Regular,Rectangular,Yes,Mixed,Non Engineered RC Frame and Load Bearing Brick Wall in Cement,9x9,No,45,,,,1,Sawal Dyola Primary School,85.3069703,27.6966159
219631362,school,1990-2000,1,3,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,15,0,0,0,3,sunshine secondary boarding school,85.3329446,27.6910154
219631363,school,1960-1990,3,2,Average,RCC/RBC,,3,One_Side_Different_Height,No,Rent,No,Others,RCC CGI,Flat,,Regular,Rectangular,Yes,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,40,0,0,5,1,Sunshine Secondary Boarding school,85.3331226,27.6910019
219631364,college,1960-1990,3,3,Poor,RCC/RBC,,5,Two_Sides_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,Yes,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,90,0,0,0,1,College of Applied Sciences,85.3298253,27.69592
219631365,school,1990-2000,2,2,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,150,,,4,2,Aliance Academy Higher Secondary School,85.3318939,27.6925604
219631366,school,1990-2000,1,7,Poor,N/A,,1,Free_Standing,No,Rent,No,CGI,,Sloped,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,160,,,,2,Sunshine Secondary Boarding school,85.3331367,27.6910938
219631371,school,1960-1990,1,2,Poor,Wood,,3,Two_Sides_Different_Height,No,Rent,No,Jhingati,,Sloped,,Regular,L-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,40,,,,1,,85.4366441,27.673637
219631565,school,Before_1960,2,1,Poor,RCC/RBC,,2,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Mixed,Load Bearing in cement and mud mortar,,No,50,,,,2,Ajad Lower Secondary School,85.3085256,27.6977535
219633721,school,1960-1990,1,1,Average,RCC/RBC,,5,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Setback,L-Shaped,No,Non_Engineered_RC_Frame,,9x9,No,537,2,2,2,1,Kumari English Boarding School,85.3048316,27.7009666
219633722,school,1990-2000,1,1,Average,RCC/RBC,,2,One_Side_Different_Height,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Mixed,Non Engineered RC Frame and Load Bearing Brick in cement mortar,,No,125,,,,1,Ajad Lower Secondary School,85.3078938,27.6973151
219633828,school,1960-1990,1,3,Average,RCC/RBC,,2,Free_Standing,No,Self,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,100,,,,2,shree shanti niketan school,85.4328513,27.6434793
219633830,school,After_2000,1,1,Good,RCC/RBC,,3,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Engineered_RC_Frame,,12*12,No,90,,,,1,Shree Doleshwor school,85.4375438,27.6389289
219633832,school,After_2000,1,2,Good,RCC/RBC,,3,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,L-Shaped,No,Engineered_RC_Frame,,12*12,No,193,,,,1,shree shanti niketan school,85.4330414,27.6433762
219634558,school,After_2000,1,6,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,140,0,0,0,3,Neric Academy,85.3335924,27.6807468
219634559,college,1990-2000,2,7,Average,RCC/RBC,,2,One_Side_Same_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Narrow_and_Long,Yes,Engineered_RC_Frame,,16x18,No,100,0,100,0,5,Nepal Commerse Campus,85.3372066,27.6850035
219634560,school,1990-2000,1,6,Average,N/A,,1,Free_Standing,No,Self,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,150,0,0,0,2,Neric Academy,85.3335196,27.6807062
219634561,school,After_2000,1,7,Poor,RCC/RBC,,2,Free_Standing,No,Self,No,CGI,,Flat,,Regular,Narrow_and_Long,Yes,Mixed,RC frame   load bearing brick,9x12,No,60,0,0,50,1,Neric Academy,85.3332288,27.6807261
219634564,college,After_2000,2,4,Good,RCC/RBC,,2,One_Side_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Engineered_RC_Frame,,16x16,No,90,0,0,0,4,Nepal Commerse Campus,85.3369416,27.685059
219636295,school,1960-1990,1,1,Poor,RCC/RBC,,N/A,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,,,,,6,The Chanbagh School pipalbot,85.3435649,27.7414476
219636296,school,1960-1990,2,2,Poor,RCC/RBC,,2,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,,,,,5,The Chanbagh School pipalbot,85.3435419,27.7416771
219636297,school,1960-1990,2,2,Poor,RCC/RBC,,2,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,,,,,4,The Chanbagh School pipalbot,85.3438977,27.7417306
219636298,school,After_2000,3,1,Good,N/A,,1,Free_Standing,No,Rent,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,,,,,3,The Chanbagh School pipalbot,85.3440233,27.7417846
219636393,school,After_2000,1,4,Average,N/A,,1,One_Side_Different_Height,No,Rent,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,34,0,0,0,3,,85.3262319,27.7269124
219636394,school,1960-1990,2,2,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,CGI,,Flat,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,18,0,0,1,1,,85.3261699,27.7269558
219636395,school,After_2000,1,4,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,33,0,0,1,2,,85.3261504,27.7268901
219636514,school,1990-2000,3,1,Average,Others,pcc,1,One_Side_Same_Height,No,Self,No,CGI,,Sloped,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,No,20,,,,3,Saraswoti lower secondary school,85.4571448,27.6315725
219636515,school,After_2000,2,2,Average,RCC/RBC,,2,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,70,,,,5,Saraswoti lower secondary school,85.4565695,27.6316912
219636516,school,1960-1990,1,2,Poor,Others,pcc,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Narrow_and_Long,No,Mixed,Stone masonary in mud mortar,0,No,60,,,,2,jagriti lower secondary school,85.4602463,27.6183081
219636517,school,After_2000,3,1,Poor,Others,Pcc,1,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Narrow_and_Long,No,Concrete_Block_in_Cement_Mortar,,0,No,25,,,,1,jagriti lower secondary school,85.4603201,27.6183907
219636519,school,After_2000,4,2,Good,RCC/RBC,,2,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Engineered_RC_Frame,,12*12,No,55,,,,3,jagriti lower secondary school,85.4602967,27.6182029
219636520,school,After_2000,2,1,Average,Others,pcc,1,One_Side_Same_Height,No,Self,No,CGI,,Sloped,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,No,10,,,,2,Saraswoti lower secondary school,85.4572254,27.6316492
219636521,school,After_2000,1,1,Good,RCC/RBC,,2,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,L-Shaped,No,Non_Engineered_RC_Frame,,9*9,No,30,,,,4,Saraswoti lower secondary school,85.4571482,27.6318643
219636526,school,After_2000,1,5,Good,Others,pcc,1,Free_Standing,No,Rent,No,CGI,,Sloped,,Regular,Narrow_and_Long,No,Mixed,concrete block,0,No,95,,,,2,Bal Ganesh english school,85.4642265,27.6436254
219636844,school,1960-1990,1,1,Poor,Others,pcc,1,One_Side_Same_Height,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,0,No,25,,,,4,Bal Ganesh english school,85.463942,27.6435642
219636846,school,1960-1990,2,1,Poor,Others,wooden with brick,2,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,0,No,45,,,1,1,Bal Ganesh english school,85.4640658,27.6435115
219636970,school,After_2000,6,1,Average,RCC/RBC,,4,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Narrow_and_Long,No,Non_Engineered_RC_Frame,,9x9,No,250,,,5,1,Himalayan English Secondary School,85.4352167,27.6787507
219636971,school,After_2000,2,3,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Mixed,load bearing brick in cement  concrete block,,No,150,,,,1,Manakamana English Secondary School,85.4376179,27.6781679
219636972,school,After_2000,2,3,Good,RCC/RBC,,4,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Engineered_RC_Frame,,12x12,N/A,192,,,,2,Geniune Secondary School,85.4342165,27.677463
219636973,school,After_2000,2,3,Average,RCC/RBC,,4,One_Side_Same_Height,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Engineered_RC_Frame,,12x12,N/A,192,,,,3,Geniune Secondary School,85.4344475,27.6774216
219636974,school,1990-2000,2,2,Poor,RCC/RBC,,4,Two_Sides_Different_Height,Yes,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x9,No,250,,,,,Himalayan English Secondary School,85.4336644,27.6751755
219636975,school,After_2000,2,3,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Sloped,,Setback,Rectangular,No,Non_Engineered_RC_Frame,,9x12,N/A,30,,,,5,Geniune Secondary School,85.4347993,27.6770151
219636976,school,After_2000,1,1,Good,N/A,,1,Free_Standing,No,Rent,No,CGI,,Sloped,,Regular,U-Shaped,No,Engineered_RC_Frame,,12x12,No,170,,,,4,Geniune Secondary School,85.4345694,27.6772188
219638205,school,1960-1990,5,2,Poor,RCC/RBC,,3,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x9,No,150,,,50,2,Vidya Vikash Secondary Boarding School,85.4385327,27.6663966
219638219,school,1960-1990,2,3,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Sloped,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,165,1,1,1,,The Rising Star English Boarding School,85.3797396,27.7211952
219638854,school,After_2000,1,3,Average,N/A,,1,Two_Sides_Same_Height,No,Rent,No,CGI,,Sloped,,Regular,Rectangular,No,Mixed,bamboo,,N/A,100,,,,3,Samata Shikshya Niketan School,85.4402679,27.6787892
219638855,school,After_2000,1,6,Average,N/A,,1,Two_Sides_Same_Height,No,Rent,No,CGI,,Sloped,,Regular,Narrow_and_Long,No,Mixed,bamboo,,No,200,,,,6,Samata Shikshya Niketan School,85.4406258,27.6792415
219638856,school,After_2000,1,3,Poor,N/A,,1,Free_Standing,No,Rent,No,CGI,,Sloped,,Regular,Rectangular,No,Mixed,bamboo,,No,10,,,,1,Samata Shikshya Niketan School,85.4406505,27.6787376
219638857,school,After_2000,1,5,Average,N/A,,1,One_Side_Same_Height,No,Rent,No,CGI,,Sloped,,Regular,Rectangular,No,Mixed,bamboo,,No,100,,,,4,Samata Shikshya Niketan School,85.440354,27.6788939
219638858,school,After_2000,1,5,Average,N/A,,1,One_Side_Same_Height,No,Rent,No,CGI,,Sloped,,Regular,Rectangular,No,Mixed,bamboo,,No,200,,,,5,Samata Shikshya Niketan School,85.4404941,27.6790755
219638859,school,After_2000,1,7,Average,N/A,,1,One_Side_Same_Height,No,Rent,No,CGI,,Sloped,,Regular,Narrow_and_Long,No,Mixed,bamboo,,No,240,,,,7,Samata Shikshya Niketan School,85.4407607,27.6791167
219638860,school,After_2000,1,5,Average,N/A,,1,One_Side_Different_Height,No,Rent,No,CGI,,Sloped,,Regular,Rectangular,No,Mixed,bamboo,,N/A,200,,,,2,Samata Shikshya Niketan School,85.4404066,27.6787161
219639038,school,1990-2000,1,2,Good,RCC/RBC,,2,Free_Standing,No,Self,Yes,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,Yes,105,,,,1,Shree bhubaneswari secondary school,85.4510189,27.6493193
219639039,school,1960-1990,1,3,Good,Others,wooden with plasters,2,Free_Standing,No,Self,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,Yes,20,,,,2,Shree bhubaneswari secondary school,85.451016,27.6492145
219639040,school,1990-2000,1,1,Good,RCC/RBC,,2,Free_Standing,No,Self,No,Others,rcc cgi,Mixed,slope with flat,Setback,L-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,No,114,,,,1,Shree ram lower secondary school,85.4589424,27.6455518
219639041,school,After_2000,1,1,Good,RCC/RBC,,2,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,L-Shaped,No,Non_Engineered_RC_Frame,,9*9,No,53,,,,1,Panchya kanya school,85.4664085,27.6429476
219639302,school,After_2000,3,2,Good,RCC/RBC,,5,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Engineered_RC_Frame,,12x12,No,350,0,0,0,6,occidental public school,85.3311337,27.6974079
219640835,school,After_2000,1,7,Average,N/A,,1,Free_Standing,No,Self,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,143,0,0,0,1,Redhon Montessori Pre-School,85.3141926,27.7282253
219640837,kindergarten,After_2000,1,2,Average,N/A,,1,Free_Standing,No,Self,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,,,,,4,Redhon Montessori Pre-School,85.313938,27.7281038
219640840,kindergarten,After_2000,1,3,Average,N/A,,1,One_Side_Different_Height,No,Self,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,62,0,0,0,2,Redhon Montessori Pre-School,85.3138337,27.728178
219640841,kindergarten,After_2000,2,2,Average,RCC/RBC,,3,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Non_Engineered_RC_Frame,,9x9,No,55,0,0,0,3,Redhon Montessori Pre-School,85.3139476,27.7282751
219640848,college,After_2000,1,1,Good,RCC/RBC,,4,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,U-Shaped,No,Engineered_RC_Frame,,15x15,No,505,0,0,0,,,85.3249924,27.7265763
219640850,school,1960-1990,2,2,Average,RCC/RBC,,4,Free_Standing,No,Self,No,CGI,,Sloped,,Setback,U-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,950,0,0,0,1,,85.3246594,27.7268306
219640852,school,1960-1990,7,1,Average,RCC/RBC,,2,Free_Standing,No,Self,No,CGI,,Flat,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,75,0,0,35,2,,85.3242529,27.7264775
219640854,college,After_2000,1,1,Good,RCC/RBC,,6,One_Side_Different_Height,Yes,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Engineered_RC_Frame,,18x18,No,540,0,275,0,,Redhon College,85.3135543,27.7279375
219640856,school,1990-2000,2,3,Average,RCC/RBC,,2,Free_Standing,No,Rent,No,CGI,,Sloped,,Setback,Rectangular,No,Non_Engineered_RC_Frame,,9x12,No,7,0,0,70,1,Sunrise Boarding School,85.3253483,27.7263067
219640858,school,1990-2000,2,2,Average,RCC/RBC,,4,One_Side_Different_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x9,No,307,0,0,0,,Redhon School,85.3136451,27.7277918
219640860,school,1960-1990,1,1,Average,RCC/RBC,,2,Free_Standing,No,Self,No,RCC/RBC,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,4,0,0,8,4,Sunrise Boarding School,85.3254566,27.7261933
219640862,school,1960-1990,2,3,Average,RCC/RBC,,2,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,75,0,0,0,4,,85.3250128,27.727
219640864,school,1960-1990,1,1,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,12,0,0,0,2,Chandra Tara School,85.3239932,27.7236876
219640866,school,1960-1990,1,2,Average,RCC/RBC,,2,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,,No,49,0,0,0,1,Chandra Tara School,85.3239329,27.7237513
219640868,school,After_2000,1,2,Good,RCC/RBC,,5,Three_Sides_Same_Height,No,Self,No,RCC/RBC,,Flat,,Regular,Multi-Projected,No,Engineered_RC_Frame,,12x15,No,375,0,0,35,3,,85.3245002,27.7262476
219640872,school,1960-1990,1,3,Average,N/A,,1,One_Side_Different_Height,No,Rent,No,CGI,,Flat,,Regular,L-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,44,0,0,0,3,Chandra Tara School,85.3240213,27.723613
219640874,school,1990-2000,1,1,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Sloped,,Regular,U-Shaped,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,208,0,0,0,2,Sunrise Boarding School,85.3253223,27.7260674
219640916,school,1990-2000,1,5,Average,N/A,,1,Free_Standing,No,Rent,No,Clay_Tiles,,Flat,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,80,0,0,0,3,Marie gold Boarding school,85.3326994,27.6935899
219640917,school,1990-2000,3,2,Average,RCC/RBC,,2,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,T-Shaped,Yes,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,2,,,way,219640917,school,85.3337707,27.6945598
219640919,school,1990-2000,3,2,Average,RCC/RBC,,1,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,4,,,,14,Chelsea International Academy,85.3354638,27.6944471
219640920,school,1960-1990,2,3,Average,RCC/RBC,,2,Free_Standing,No,Rent,No,Others,RCC CGI,Sloped,,Regular,Rectangular,Yes,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,130,,,1,13,Chelsea International Academy,85.3323472,27.6931377
219640921,school,1990-2000,3,2,Average,RCC/RBC,,2,Free_Standing,No,Rent,No,CGI,,Sloped,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,130,,,1,12,Chelsea International Academy,85.3325443,27.6926278
219640922,school,1990-2000,3,2,Average,RCC/RBC,,2,Free_Standing,No,Rent,No,Others,RCC and RBC,Mixed,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,50,0,0,0,8,Chelsea International Academy,85.3336105,27.6947355
219640923,school,1960-1990,3,2,Average,RCC/RBC,,4,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,130,,,,17,Chelsea International Academy,85.3362153,27.6943708
219640924,school,1990-2000,3,2,Average,RCC/RBC,,4,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,79,,,,15,Chelsea International Academy,85.3353416,27.6944567
219640926,school,1990-2000,2,2,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,Yes,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,150,,,1,1,Chelsea International Academy,85.3345601,27.6944829
219640927,school,1990-2000,3,3,Average,RCC/RBC,,4,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Non_Engineered_RC_Frame,,9X12,No,50,,,1,7,Chelsea International Academy,85.3338126,27.6946292
219640928,school,1990-2000,3,3,Average,RCC/RBC,,2,Free_Standing,No,Rent,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,150,,,,2,Chelsea International Academy,85.3344108,27.6943989
219640929,school,1990-2000,1,3,Average,N/A,,1,Free_Standing,No,Rent,No,CGI,,Sloped,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,20,0,0,0,1,Marie gold Boarding school,85.3326934,27.6935363
219640930,school,,1,3,Average,N/A,,1,One_Side_Different_Height,No,Rent,No,Clay_Tiles,,Flat,,Regular,Narrow_and_Long,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,,No,35,0,0,,2,Marie gold Boarding school,85.3328113,27.6935337
219640931,school,1960-1990,3,2,Average,RCC/RBC,,4,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Non_Engineered_RC_Frame,,9X9,No,120,,,,18,Chelsea International Academy,85.3363464,27.6943583
219640935,school,1990-2000,4,1,Good,RCC/RBC,,4,One_Side_Same_Height,Yes,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9*9,No,150,,,4,1,Gundu english secondary school,85.4242304,27.6632335
219640936,school,1990-2000,4,3,Average,RCC/RBC,,4,One_Side_Same_Height,No,Self,No,RCC/RBC,,Flat,,Setback,Rectangular,No,Non_Engineered_RC_Frame,,9*9,No,150,,,,2,Gundu english secondary school,85.4243368,27.6632313
219640937,school,1990-2000,2,3,Average,RCC/RBC,,3,Free_Standing,No,Rent,No,RCC/RBC,,Sloped,,Setback,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,No,26,,,,1,wings montessori,85.4193772,27.66482
219642233,school,After_2000,2,5,Good,RCC/RBC,,4,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9*12,No,300,,,,2,Little Garden english school,85.4120842,27.6581043
219642236,school,After_2000,3,6,Good,RCC/RBC,,7,Free_Standing,Yes,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,Yes,Engineered_RC_Frame,,15*15,No,232,,,2,1,Springdale school,85.4165977,27.6626998
219642238,school,1990-2000,1,2,Average,RCC/RBC,,1,Free_Standing,No,Self,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Cement_Mortar,,0,No,60,,,,2,Shree subarneshwor school,85.4119387,27.6618423
219642240,school,After_2000,2,3,Average,RCC/RBC,,4,Free_Standing,Yes,Self,No,RCC/RBC,,Flat,,Setback,Multi-Projected,No,Non_Engineered_RC_Frame,,9*9,No,98,,,4,1,Little Garden english school,85.4121658,27.658225
219642381,college,1990-2000,7,1,Average,RCC/RBC,,3,Two_Sides_Different_Height,Yes,Rent,No,CGI,,Sloped,,Regular,U-Shaped,Yes,Non_Engineered_RC_Frame,,9x9,No,60,0,25,0,1,SchEMS,85.3372928,27.6942389
219642382,school,After_2000,2,5,Good,RCC/RBC,,4,Two_Sides_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x9,No,200,,225,,2,SchEMS,85.337469,27.69413
219643468,school,After_2000,2,3,Average,RCC/RBC,,3,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,Yes,Non_Engineered_RC_Frame,,9x9,N/A,120,,,,3,,85.4403932,27.6775622
219643471,college,After_2000,2,3,Average,RCC/RBC,,2,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x9,N/A,30,,100,,2,Vinayak Vidyashram,85.4444169,27.6797555
219643472,school,After_2000,4,2,Good,RCC/RBC,,3,One_Side_Same_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x9,N/A,70,,,5,1,Paragon Academy,85.4397391,27.6770873
219643473,school,After_2000,1,3,Average,RCC/RBC,,2,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Regular,Rectangular,No,Non_Engineered_RC_Frame,,9x9,N/A,75,,,,3,Paragon Academy,85.439816,27.6773665
219643474,college,After_2000,10,1,Average,RCC/RBC,,5,One_Side_Different_Height,No,Rent,No,RCC/RBC,,Flat,,Setback,Narrow_and_Long,No,Non_Engineered_RC_Frame,,9x9,N/A,90,,150,1,1,Vinayak Vidyashram,85.444586,27.6798062
219643475,school,After_2000,2,3,Good,RCC/RBC,,4,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,Rectangular,Yes,Non_Engineered_RC_Frame,,9x9,N/A,300,,,,2,Paragon Academy,85.4398569,27.67723
219643476,college,After_2000,1,2,Poor,N/A,,1,Free_Standing,No,Rent,No,CGI,,Flat,,Regular,Rectangular,No,Load_Bearing_Brick_Wall_in_Mud_Mortar,,,No,20,,,,3,Vinayak Vidyashram,85.4446401,27.6796493
219643477,school,After_2000,1,1,Good,RCC/RBC,,4,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,L-Shaped,No,Non_Engineered_RC_Frame,,9x12,N/A,101,,,,1,Kalika Secondary School,85.4434954,27.6787449
219643478,school,After_2000,1,1,Good,RCC/RBC,,4,Free_Standing,No,Rent,No,RCC/RBC,,Flat,,Setback,L-Shaped,No,Non_Engineered_RC_Frame,,9x12,N/A,159,,,,2,Kalika Secondary School,85.4433335,27.6786992
