#,,"generated_by='OpenQuake engine 3.12.0', start_date='2022-03-22T12:41:52', checksum=3502110342"
site_id,lon,lat
3274,85.29462,27.73010
3275,85.28224,27.72392
3276,85.28227,27.72360
3277,85.28109,27.72269
3278,85.27660,27.72352
3279,85.42782,27.67315
3280,85.34896,27.72796
3281,85.39306,27.70888
3282,85.39357,27.71227
3283,85.35039,27.72897
3284,85.30361,27.73153
3285,85.34817,27.72709
3286,85.35475,27.74248
3287,85.29659,27.74479
3288,85.29621,27.74491
3289,85.30496,27.73253
3290,85.35305,27.73263
3291,85.33593,27.74716
3292,85.29754,27.72095
3293,85.25029,27.72150
3294,85.33850,27.75141
3295,85.31516,27.72948
3296,85.33941,27.64601
3297,85.28783,27.71370
3298,85.35322,27.73667
3299,85.33977,27.74321
3300,85.35565,27.73629
3301,85.42489,27.66846
3302,85.35329,27.71835
3303,85.35023,27.76976
3304,85.33811,27.73520
3305,85.34536,27.71789
3306,85.34549,27.71815
3307,85.30665,27.70847
3308,85.27281,27.67505
3309,85.28576,27.69162
3310,85.43974,27.66924
3311,85.44025,27.67250
3312,85.36776,27.73335
3313,85.43996,27.67805
3314,85.44309,27.67953
3315,85.43995,27.67741
3316,85.36686,27.71848
3317,85.36686,27.71900
3318,85.41290,27.68912
3319,85.28042,27.69991
3320,85.34620,27.67132
3321,85.35081,27.73400
3322,85.45970,27.70618
3323,85.45949,27.70607
3324,85.35524,27.74415
3325,85.32182,27.65013
3326,85.32663,27.67762
3327,85.29615,27.65601
3328,85.35257,27.67212
3329,85.35010,27.67334
3330,85.33378,27.70283
3331,85.28435,27.69935
3332,85.28424,27.69922
3333,85.45959,27.72642
3334,85.45402,27.72568
3335,85.45445,27.72557
3336,85.41951,27.67036
3337,85.32378,27.67951
3338,85.32345,27.68074
3339,85.33550,27.71673
3340,85.33898,27.71005
3341,85.34723,27.71518
3342,85.32557,27.72050
3343,85.32206,27.70334
3344,85.33589,27.72996
3345,85.34507,27.73310
3346,85.32841,27.73918
3347,85.32790,27.73896
3348,85.33356,27.70528
3349,85.31885,27.69412
3350,85.33402,27.71251
3351,85.32566,27.71368
3352,85.33816,27.72063
3353,85.33635,27.71298
3354,85.34401,27.71731
3355,85.34382,27.71741
3356,85.32721,27.74067
3357,85.32753,27.72275
3358,85.33093,27.72655
3359,85.32921,27.70362
3360,85.34252,27.71484
3361,85.34234,27.71494
3362,85.32886,27.70015
3363,85.32993,27.69656
3364,85.32630,27.74706
3365,85.32000,27.74314
3366,85.33922,27.71328
3367,85.34324,27.71417
3368,85.34312,27.71493
3369,85.34788,27.73027
3370,85.32701,27.70527
3371,85.34889,27.73133
3372,85.34850,27.72489
3373,85.34860,27.72249
3374,85.34859,27.72287
3375,85.34860,27.72246
3376,85.34869,27.72286
3377,85.35063,27.72317
3378,85.34659,27.72376
3379,85.34121,27.73767
3380,85.34065,27.73830
3381,85.33437,27.73823
3382,85.33450,27.73827
3383,85.34043,27.73682
3384,85.33291,27.72415
3385,85.33330,27.71754
3386,85.33352,27.71723
3387,85.33548,27.71348
3388,85.33534,27.71365
3389,85.35203,27.72400
3390,85.35210,27.72394
3391,85.35377,27.72441
3392,85.35431,27.72604
3393,85.35435,27.72589
3394,85.35389,27.72596
3395,85.35013,27.72401
3396,85.41775,27.69863
3397,85.30367,27.70417
3398,85.30361,27.70452
3399,85.41198,27.66208
3400,85.30343,27.70186
3401,85.30518,27.69975
3402,85.30303,27.72091
3403,85.30735,27.72081
3404,85.30726,27.72100
3405,85.30273,27.72242
3406,85.33502,27.68607
3407,85.33151,27.74388
3408,85.33168,27.74382
3409,85.43296,27.67179
3410,85.43427,27.67029
3411,85.37114,27.69499
3412,85.31688,27.74172
3413,85.31674,27.74176
3414,85.31568,27.73952
3415,85.32050,27.74747
3416,85.43718,27.67124
3417,85.42613,27.70316
3418,85.42056,27.70317
3419,85.41813,27.70538
3420,85.42462,27.66637
3421,85.42338,27.66509
3422,85.37976,27.72169
3423,85.37967,27.72237
3424,85.37993,27.72212
3425,85.38030,27.72366
3426,85.34057,27.71089
3427,85.37929,27.72295
3428,85.34136,27.71191
3429,85.37864,27.72127
3430,85.30890,27.69999
3431,85.30719,27.70255
3432,85.33361,27.74047
3433,85.42398,27.67411
3434,85.31865,27.73337
3435,85.31945,27.73340
3436,85.42018,27.66965
3437,85.42012,27.66971
3438,85.28654,27.72381
3439,85.28686,27.72392
3440,85.28660,27.72396
3441,85.29471,27.73007
3442,85.29477,27.73006
3443,85.42714,27.67635
3444,85.43002,27.67616
3445,85.43104,27.67763
3446,85.42969,27.67858
3447,85.42984,27.67862
3448,85.32857,27.68864
3449,85.33128,27.68819
3450,85.35438,27.71442
3451,85.32879,27.69451
3452,85.32907,27.69443
3453,85.28116,27.72269
3454,85.32908,27.68395
3455,85.34715,27.75188
3456,85.34944,27.75843
3457,85.34921,27.75829
3458,85.33116,27.69888
3459,85.42986,27.67193
3460,85.35075,27.71857
3461,85.35032,27.73818
3462,85.35081,27.73774
3463,85.42969,27.66871
3464,85.37196,27.67449
3465,85.33737,27.74119
3466,85.43165,27.66777
3467,85.30531,27.70871
3468,85.28751,27.72163
3469,85.30398,27.70786
3470,85.31318,27.72898
3471,85.31439,27.73274
3472,85.31279,27.72878
3473,85.30800,27.71503
3474,85.33766,27.68714
3475,85.33783,27.68675
3476,85.34900,27.74872
3477,85.35153,27.76077
3478,85.34490,27.74110
3479,85.34810,27.74602
3480,85.35236,27.76104
3481,85.35208,27.76091
3482,85.35156,27.76090
3483,85.44257,27.67038
3484,85.44077,27.67089
3485,85.34269,27.74436
3486,85.34257,27.74460
3487,85.34288,27.74493
3488,85.42889,27.67329
3489,85.43168,27.67458
3490,85.43017,27.67366
3491,85.42608,27.66488
3492,85.44717,27.66047
3493,85.42648,27.66165
3494,85.42572,27.66273
3495,85.42906,27.67351
3496,85.43651,27.66765
3497,85.43754,27.63893
3498,85.43304,27.64338
3499,85.33721,27.68500
3500,85.33694,27.68506
3501,85.46030,27.61820
3502,85.45715,27.63186
3503,85.43480,27.67702
3504,85.43457,27.67722
3505,85.43853,27.66640
3506,85.46641,27.64295
3507,85.31395,27.72828
3508,85.32535,27.72631
3509,85.33729,27.69424
3510,85.44039,27.67756
3511,85.44442,27.67976
3512,85.43974,27.67709
3513,85.43982,27.67737
3514,85.31321,27.73743
3515,85.31303,27.73738
3516,85.42508,27.67110
3517,85.33730,27.69570
3518,85.40089,27.65755
3519,85.35993,27.67533
3520,85.33197,27.69534
3521,85.30888,27.72157
3522,85.31053,27.72046
3523,85.31027,27.71838
3524,85.36991,27.71806
3525,85.37136,27.71520
3526,85.36997,27.71832
3527,85.36993,27.71740
3528,85.37037,27.71631
3529,85.37045,27.71829
3530,85.37015,27.71650
3531,85.37022,27.71857
3532,85.37112,27.71545
3533,85.37025,27.72080
3534,85.36578,27.72007
3535,85.37040,27.72071
3536,85.36719,27.71731
3537,85.36731,27.71752
3538,85.36664,27.71515
3539,85.36209,27.67865
3540,85.30099,27.70973
3541,85.34377,27.67313
3542,85.36011,27.77253
3543,85.35536,27.76783
3544,85.36337,27.77473
3545,85.34123,27.67489
3546,85.34271,27.67338
3547,85.35811,27.72587
3548,85.35544,27.72325
3549,85.31318,27.72004
3550,85.41151,27.64900
3551,85.40671,27.64644
3552,85.36109,27.77887
3553,85.35948,27.77825
3554,85.35801,27.77937
3555,85.36157,27.77715
3556,85.36175,27.77694
3557,85.36197,27.77813
3558,85.35593,27.78282
3559,85.36250,27.77663
3560,85.36292,27.77676
3561,85.36013,27.77064
3562,85.36291,27.77691
3563,85.35273,27.76784
3564,85.36267,27.77696
3565,85.40446,27.66954
3566,85.40669,27.66916
3567,85.44136,27.69705
3568,85.37211,27.68224
3569,85.33972,27.67192
3570,85.33926,27.67250
3571,85.33986,27.67253
3572,85.34005,27.67196
3573,85.33822,27.67239
3574,85.44493,27.70100
3575,85.38364,27.68039
3576,85.38545,27.68205
3577,85.38534,27.68183
3578,85.38611,27.67741
3579,85.44891,27.69364
3580,85.44960,27.69800
3581,85.44763,27.69285
3582,85.44792,27.69265
3583,85.29635,27.71240
3584,85.29778,27.70876
3585,85.29897,27.70878
3586,85.39008,27.69147
3587,85.39242,27.68196
3588,85.38624,27.68494
3589,85.38616,27.68505
3590,85.38639,27.68509
3591,85.38825,27.68972
3592,85.39844,27.68890
3593,85.34340,27.67117
3594,85.29837,27.70072
3595,85.30088,27.70683
3596,85.29989,27.70569
3597,85.34175,27.66208
3598,85.34773,27.66120
3599,85.34778,27.66094
3600,85.33938,27.66351
3601,85.30107,27.70874
3602,85.30000,27.70864
3603,85.29988,27.70856
3604,85.35085,27.73238
3605,85.34200,27.69877
3606,85.38187,27.67112
3607,85.38371,27.66878
3608,85.38601,27.67221
3609,85.30660,27.74360
3610,85.31134,27.75935
3611,85.30657,27.74352
3612,85.30700,27.75059
3613,85.30709,27.75446
3614,85.31998,27.70295
3615,85.31990,27.70313
3616,85.46869,27.66310
3617,85.47651,27.66665
3618,85.47650,27.67895
3619,85.48129,27.67796
3620,85.48083,27.67050
3621,85.47337,27.67822
3622,85.47922,27.68642
3623,85.47910,27.68647
3624,85.47963,27.68637
3625,85.31142,27.74592
3626,85.31131,27.74582
3627,85.31189,27.75184
3628,85.31129,27.74561
3629,85.30934,27.74534
3630,85.31042,27.74673
3631,85.38704,27.69168
3632,85.38676,27.69158
3633,85.39865,27.67805
3634,85.38380,27.67558
3635,85.37683,27.70709
3636,85.36679,27.69301
3637,85.36176,27.69223
3638,85.36194,27.69091
3639,85.36776,27.69246
3640,85.36392,27.69216
3641,85.26248,27.69105
3642,85.35446,27.64713
3643,85.35046,27.70664
3644,85.31259,27.65972
3645,85.30358,27.71389
3646,85.30324,27.71566
3647,85.31893,27.70353
3648,85.31882,27.70379
3649,85.32332,27.74689
3650,85.33148,27.76641
3651,85.33029,27.77438
3652,85.33223,27.77031
3653,85.33195,27.76505
3654,85.47530,27.69200
3655,85.32612,27.75540
3656,85.32612,27.75586
3657,85.32431,27.71950
3658,85.49084,27.69103
3659,85.48971,27.69304
3660,85.36377,27.73182
3661,85.36319,27.73153
3662,85.36536,27.73143
3663,85.36524,27.73116
3664,85.31272,27.68972
3665,85.35777,27.65917
3666,85.35643,27.66639
3667,85.35776,27.65904
3668,85.34983,27.66195
3669,85.36486,27.72601
3670,85.36432,27.72564
3671,85.36836,27.72828
3672,85.36901,27.72602
3673,85.36874,27.72155
3674,85.37265,27.72075
3675,85.37543,27.72496
3676,85.38083,27.72879
3677,85.38571,27.73708
3678,85.37408,27.73020
3679,85.37407,27.73133
3680,85.37513,27.73105
3681,85.37530,27.73111
3682,85.37720,27.73301
3683,85.37731,27.73600
3684,85.38682,27.73893
3685,85.39376,27.73738
3686,85.34381,27.71080
3687,85.34877,27.67172
3688,85.35033,27.67204
3689,85.29984,27.69760
3690,85.30022,27.69664
3691,85.24706,27.69225
3692,85.25222,27.68410
3693,85.26412,27.68729
3694,85.30163,27.70060
3695,85.26748,27.68707
3696,85.24676,27.67595
3697,85.26737,27.68709
3698,85.26387,27.69438
3699,85.26713,27.68621
3700,85.29725,27.69226
3701,85.31382,27.66589
3702,85.29573,27.69190
3703,85.29772,27.69012
3704,85.31704,27.70690
3705,85.32042,27.70277
3706,85.30910,27.71243
3707,85.32024,27.70625
3708,85.32097,27.70705
3709,85.30635,27.71308
3710,85.31200,27.70592
3711,85.36958,27.66490
3712,85.36915,27.66513
3713,85.37571,27.66811
3714,85.36652,27.66522
3715,85.36560,27.66971
3716,85.30630,27.69035
3717,85.30409,27.68381
3718,85.36516,27.67206
3719,85.36536,27.67318
3720,85.31799,27.67628
3721,85.32389,27.67950
3722,85.30500,27.68140
3723,85.30254,27.68857
3724,85.30115,27.67436
3725,85.30259,27.68505
3726,85.26298,27.66581
3727,85.27053,27.66930
3728,85.26450,27.66621
3729,85.27919,27.67038
3730,85.28188,27.66878
3731,85.35846,27.72898
3732,85.36136,27.74040
3733,85.35839,27.72900
3734,85.35976,27.73130
3735,85.35877,27.73248
3736,85.35679,27.74638
3737,85.36252,27.73469
3738,85.28363,27.65112
3739,85.29359,27.66630
3740,85.28018,27.67402
3741,85.33994,27.66895
3742,85.33988,27.66867
3743,85.33962,27.66869
3744,85.32811,27.67235
3745,85.33256,27.67200
3746,85.35171,27.70507
3747,85.34914,27.70344
3748,85.34658,27.70156
3749,85.34669,27.70449
3750,85.34919,27.70360
3751,85.35178,27.70500
3752,85.34932,27.70352
3753,85.34651,27.70143
3754,85.35065,27.70494
3755,85.33230,27.67227
3756,85.28448,27.70339
3757,85.28620,27.69978
3758,85.28720,27.70270
3759,85.28534,27.69891
3760,85.28727,27.69913
3761,85.32629,27.65905
3762,85.32578,27.64584
3763,85.28313,27.69409
3764,85.31918,27.65240
3765,85.31697,27.66005
3766,85.32405,27.59763
3767,85.32390,27.59660
3768,85.32369,27.59631
3769,85.32900,27.59589
3770,85.32950,27.59641
3771,85.32288,27.60222
3772,85.32188,27.60099
3773,85.32774,27.60322
3774,85.32686,27.60465
3775,85.32808,27.60722
3776,85.33176,27.60928
3777,85.28211,27.67962
3778,85.30311,27.66939
3779,85.30347,27.66948
3780,85.29831,27.68717
3781,85.30297,27.66896
3782,85.30363,27.66378
3783,85.30556,27.66797
3784,85.30563,27.66780
3785,85.28088,27.69428
3786,85.35676,27.73515
3787,85.36411,27.74107
3788,85.32786,27.74586
3789,85.32806,27.74585
3790,85.33553,27.74671
3791,85.33566,27.74668
3792,85.32556,27.74691
3793,85.33080,27.74906
3794,85.27854,27.69477
3795,85.27440,27.69318
3796,85.27461,27.69230
3797,85.27538,27.69998
3798,85.34153,27.67870
3799,85.33763,27.67999
3800,85.33768,27.67984
3801,85.34533,27.68414
3802,85.32074,27.66722
3803,85.32056,27.66696
3804,85.32015,27.66468
3805,85.31922,27.66364
3806,85.37249,27.69694
3807,85.37698,27.69626
3808,85.29604,27.69691
3809,85.29531,27.69664
3810,85.31894,27.66899
3811,85.31836,27.66914
3812,85.36257,27.69460
3813,85.36549,27.69564
3814,85.37770,27.69702
3815,85.38002,27.70372
3816,85.27633,27.68008
3817,85.27317,27.67937
3818,85.40128,27.74097
3819,85.40421,27.74550
3820,85.40852,27.74468
3821,85.28949,27.69071
3822,85.32936,27.66703
3823,85.32787,27.66651
3824,85.31718,27.67129
3825,85.31613,27.66746
3826,85.31860,27.66733
3827,85.31318,27.67388
3828,85.31384,27.67386
3829,85.31272,27.66453
3830,85.31301,27.66438
3831,85.31488,27.66303
3832,85.32560,27.66710
3833,85.32527,27.66716
3834,85.32136,27.65957
3835,85.32144,27.66028
3836,85.32426,27.66671
3837,85.34406,27.68885
3838,85.35389,27.73567
3839,85.33019,27.67285
3840,85.34373,27.68688
3841,85.34391,27.68692
3842,85.30805,27.73814
3843,85.33204,27.66752
3844,85.32583,27.66911
3845,85.26020,27.71493
3846,85.24892,27.72252
3847,85.27689,27.71085
3848,85.33093,27.72310
3849,85.33106,27.72508
3850,85.33118,27.72491
3851,85.31575,27.64451
3852,85.32127,27.63985
3853,85.31837,27.63988
3854,85.31743,27.75191
3855,85.32042,27.63041
3856,85.35619,27.73062
3857,85.35290,27.73292
3858,85.34241,27.70170
3859,85.34206,27.70101
3860,85.34239,27.70311
3861,85.34598,27.69418
3862,85.34585,27.69431
3863,85.34142,27.69981
3864,85.26762,27.71736
3865,85.28178,27.70560
3866,85.27652,27.70769
3867,85.23734,27.72915
3868,85.33436,27.68753
3869,85.38683,27.73296
3870,85.38570,27.72233
3871,85.38581,27.72281
3872,85.39345,27.71798
3873,85.40516,27.72596
3874,85.33961,27.69908
3875,85.45534,27.72586
3876,85.45539,27.72568
3877,85.26394,27.68930
3878,85.26255,27.68666
3879,85.26478,27.68926
3880,85.32029,27.67273
3881,85.40484,27.71594
3882,85.41926,27.72684
3883,85.42702,27.71558
3884,85.37522,27.64127
3885,85.32535,27.68390
3886,85.33687,27.66264
3887,85.33721,27.66102
3888,85.29588,27.63584
3889,85.29565,27.63567
3890,85.30196,27.63689
3891,85.33498,27.69030
3892,85.32741,27.67166
3893,85.32716,27.67553
3894,85.32434,27.59812
3895,85.32418,27.59816
3896,85.34137,27.56691
3897,85.33302,27.57089
3898,85.33619,27.66439
3899,85.33593,27.66444
3900,85.33631,27.66376
3901,85.34782,27.62475
3902,85.35113,27.61775
3903,85.35933,27.64782
3904,85.35362,27.64930
3905,85.36410,27.64606
3906,85.37232,27.62578
3907,85.35587,27.61133
3908,85.37673,27.60110
3909,85.35583,27.61137
3910,85.37350,27.60943
3911,85.24958,27.62614
3912,85.26519,27.62057
3913,85.26530,27.62030
3914,85.26536,27.62053
3915,85.26556,27.62052
3916,85.35841,27.62413
3917,85.36363,27.61567
3918,85.26181,27.60998
3919,85.27737,27.64758
3920,85.25916,27.59110
3921,85.23912,27.68933
3922,85.23875,27.68953
3923,85.23234,27.67311
3924,85.23219,27.67236
3925,85.23237,27.67249
3926,85.23190,27.67260
3927,85.23190,27.67230
3928,85.23149,27.67273
3929,85.23669,27.68851
3930,85.22465,27.68759
3931,85.21572,27.69548
3932,85.21510,27.69492
3933,85.22445,27.68755
3934,85.31912,27.79003
3935,85.33016,27.79266
3936,85.33238,27.79718
3937,85.32655,27.75165
3938,85.32738,27.74938
3939,85.32610,27.74880
3940,85.21569,27.70473
3941,85.20404,27.70144
3942,85.23592,27.70234
3943,85.21145,27.70474
3944,85.30107,27.78376
3945,85.31174,27.78880
3946,85.31152,27.78913
3947,85.37220,27.64725
3948,85.30630,27.66121
3949,85.30522,27.66083
3950,85.30564,27.66071
3951,85.37710,27.64172
3952,85.39474,27.62294
3953,85.37901,27.64150
3954,85.37092,27.64238
3955,85.36935,27.64783
3956,85.30219,27.71770
3957,85.31825,27.62415
3958,85.32141,27.61379
3959,85.32049,27.61383
3960,85.31759,27.62358
3961,85.31909,27.62453
3962,85.31760,27.62447
3963,85.32277,27.61304
3964,85.42526,27.66863
3965,85.33171,27.65981
3966,85.30187,27.70751
3967,85.30140,27.70536
3968,85.37263,27.67307
3969,85.35939,27.60834
3970,85.27887,27.75899
3971,85.27825,27.75768
3972,85.27849,27.75772
3973,85.38721,27.72168
3974,85.44727,27.74829
3975,85.38680,27.72193
3976,85.32796,27.79827
3977,85.26931,27.68655
3978,85.44692,27.75491
3979,85.39627,27.64815
3980,85.39149,27.65502
3981,85.28931,27.75949
3982,85.38208,27.65110
3983,85.38348,27.65069
3984,85.29907,27.74718
3985,85.37460,27.65226
3986,85.37638,27.65342
3987,85.33140,27.69483
3988,85.49707,27.75021
3989,85.49846,27.74886
3990,85.27908,27.77738
3991,85.27899,27.77717
3992,85.28118,27.77533
3993,85.27840,27.77229
3994,85.27197,27.76887
3995,85.25944,27.77534
3996,85.36993,27.67534
3997,85.36997,27.67545
3998,85.34650,27.67549
3999,85.33921,27.68017
4000,85.34385,27.67992
4001,85.36402,27.68942
4002,85.35462,27.68225
4003,85.35482,27.68219
4004,85.35039,27.62592
4005,85.35129,27.62156
4006,85.35493,27.61896
4007,85.34429,27.62974
4008,85.33437,27.62637
4009,85.34503,27.63130
4010,85.34530,27.63155
4011,85.46413,27.69593
4012,85.47432,27.70625
4013,85.47421,27.70630
4014,85.39042,27.75278
4015,85.38542,27.74951
4016,85.37674,27.74746
4017,85.36810,27.75430
4018,85.36707,27.75249
4019,85.40382,27.65186
4020,85.46495,27.73830
4021,85.48108,27.72044
4022,85.46529,27.73848
4023,85.46497,27.73843
4024,85.40968,27.67326
4025,85.36785,27.76241
4026,85.33597,27.71018
4027,85.30476,27.63592
4028,85.30355,27.74190
4029,85.31460,27.76935
4030,85.30159,27.75670
4031,85.30403,27.63260
4032,85.29508,27.60678
4033,85.30227,27.62340
4034,85.29861,27.61766
4035,85.29843,27.61744
4036,85.28349,27.56948
4037,85.31268,27.60171
4038,85.31288,27.60196
4039,85.31288,27.60212
4040,85.36486,27.54557
4041,85.35142,27.54678
4042,85.38398,27.54584
4043,85.38390,27.54592
4044,85.37711,27.54738
4045,85.33569,27.72834
4046,85.33882,27.72843
4047,85.33950,27.72800
4048,85.25022,27.68364
4049,85.26902,27.68648
4050,85.30538,27.74111
4051,85.25028,27.68482
4052,85.50765,27.70923
4053,85.51651,27.71833
4054,85.50785,27.70918
4055,85.51697,27.71916
4056,85.46040,27.65558
4057,85.46282,27.65728
4058,85.46406,27.65032
4059,85.46430,27.64917
4060,85.47479,27.65158
4061,85.33072,27.64641
4062,85.32468,27.62128
4063,85.27447,27.72249
4064,85.27717,27.72278
4065,85.38165,27.71946
4066,85.30920,27.66743
4067,85.30855,27.66750
4068,85.31215,27.66608
4069,85.30914,27.66731
4070,85.48624,27.64772
4071,85.34618,27.68537
4072,85.30657,27.73889
4073,85.37655,27.74715
4074,85.32305,27.66635
4075,85.32463,27.66995
4076,85.36328,27.69103
4077,85.36407,27.69149
4078,85.36427,27.69132
4079,85.28189,27.69174
4080,85.35153,27.60229
4081,85.34934,27.58679
4082,85.34915,27.58710
4083,85.30586,27.72420
4084,85.30449,27.72295
4085,85.30602,27.72221
4086,85.30655,27.72909
4087,85.30261,27.73816
4088,85.29646,27.73188
4089,85.32405,27.70887
4090,85.34331,27.74693
4091,85.38193,27.70932
4092,85.37583,27.72144
4093,85.37609,27.72163
4094,85.33128,27.71488
4095,85.30854,27.73602
4096,85.30840,27.73601
4097,85.31396,27.73686
4098,85.30214,27.74297
4099,85.32286,27.67898
4100,85.32178,27.67506
4101,85.42918,27.67406
4102,85.31179,27.67583
4103,85.35922,27.77988
4104,85.35940,27.77972
4105,85.37044,27.68465
4106,85.26094,27.72755
4107,85.37097,27.69192
4108,85.25477,27.70558
4109,85.29651,27.74597
4110,85.30071,27.76514
4111,85.30257,27.78078
4112,85.30211,27.78109
4113,85.30256,27.78112
4114,85.29797,27.68281
4115,85.31518,27.67279
4116,85.30048,27.67846
4117,85.30354,27.68756
4118,85.30338,27.68746
4119,85.28816,27.58973
4120,85.28835,27.58985
4121,85.28828,27.58966
4122,85.28824,27.58950
4123,85.29106,27.59192
4124,85.41081,27.61626
4125,85.30056,27.70999
4126,85.28032,27.68619
4127,85.30349,27.68746
4128,85.32762,27.65855
4129,85.32775,27.65867
4130,85.34539,27.68393
4131,85.34372,27.68543
4132,85.34698,27.67878
4133,85.31961,27.67745
4134,85.37658,27.67333
4135,85.32596,27.72335
4136,85.33936,27.69094
4137,85.33223,27.68681
4138,85.33160,27.68684
4139,85.32799,27.73560
4140,85.32827,27.73552
4141,85.32391,27.73634
4142,85.34029,27.71134
4143,85.35598,27.72665
4144,85.31309,27.67414
4145,85.43215,27.67822
4146,85.43274,27.67808
4147,85.29533,27.72107
4148,85.29770,27.72086
4149,85.33506,27.72632
4150,85.37229,27.72641
4151,85.34671,27.72286
4152,85.32844,27.73935
4153,85.32205,27.73543
4154,85.31733,27.73338
4155,85.31879,27.73318
4156,85.32030,27.73250
4157,85.31714,27.73161
4158,85.31730,27.73215
4159,85.34602,27.71979
4160,85.33172,27.71449
4161,85.33105,27.71481
4162,85.33047,27.70683
4163,85.33545,27.70861
4164,85.43421,27.66763
4165,85.34989,27.71750
4166,85.32651,27.72752
4167,85.33179,27.73071
4168,85.41119,27.67224
4169,85.33555,27.68525
4170,85.33987,27.71708
4171,85.34392,27.71677
4172,85.34462,27.71339
4173,85.30579,27.68372
4174,85.33445,27.69486
4175,85.32693,27.69224
4176,85.33302,27.69460
4177,85.32651,27.67981
4178,85.30405,27.69890
4179,85.29671,27.69863
4180,85.33817,27.69901
4181,85.33762,27.69939
4182,85.34872,27.67164
4183,85.33915,27.70815
4184,85.34975,27.69751
4185,85.34931,27.69716
4186,85.35837,27.71693
4187,85.29635,27.71193
4188,85.35152,27.69953
4189,85.32260,27.65991
4190,85.33421,27.68426
4191,85.29968,27.71170
4192,85.36915,27.71953
4193,85.34803,27.69897
4194,85.34794,27.69891
4195,85.28062,27.70427
4196,85.28046,27.70412
4197,85.43756,27.67865
4198,85.30500,27.64572
4199,85.30433,27.64489
4200,85.33183,27.68983
4201,85.33193,27.69067
4202,85.33593,27.68702
4203,85.42445,27.67342
4204,85.42000,27.66526
4205,85.41950,27.66485
4206,85.42094,27.66404
4207,85.29160,27.72610
4208,85.29041,27.72720
4209,85.44245,27.67062
4210,85.42212,27.66914
4211,85.43229,27.66675
4212,85.43195,27.66724
4213,85.43225,27.66797
4214,85.42766,27.66676
4215,85.42711,27.66717
4216,85.42796,27.66651
4217,85.42497,27.66861
4218,85.42454,27.66761
4219,85.42536,27.66714
4220,85.38786,27.67328
4221,85.34774,27.70272
4222,85.34927,27.70267
4223,85.34790,27.70448
4224,85.34732,27.70015
4225,85.29141,27.72788
4226,85.28903,27.73193
4227,85.42480,27.67651
4228,85.42925,27.67844
4229,85.42461,27.67640
4230,85.29122,27.72808
4231,85.28708,27.72957
4232,85.28991,27.73074
4233,85.28340,27.72206
4234,85.28376,27.72184
4235,85.28353,27.72236
4236,85.27522,27.71308
4237,85.39152,27.70907
4238,85.28560,27.72450
4239,85.28277,27.72134
4240,85.34744,27.72202
4241,85.34729,27.72173
4242,85.30384,27.73153
4243,85.34838,27.72703
4244,85.28744,27.72164
4245,85.28832,27.72177
4246,85.30323,27.74881
4247,85.30327,27.74870
4248,85.35027,27.69687
4249,85.34386,27.69919
4250,85.30387,27.73216
4251,85.30503,27.73333
4252,85.25107,27.72153
4253,85.31676,27.72681
4254,85.31534,27.72920
4255,85.33836,27.74951
4256,85.35278,27.73634
4257,85.27688,27.71071
4258,85.29179,27.72113
4259,85.33153,27.74442
4260,85.34400,27.73995
4261,85.34299,27.70772
4262,85.43278,27.67332
4263,85.36245,27.71977
4264,85.35905,27.72217
4265,85.35152,27.67223
4266,85.35254,27.76853
4267,85.30691,27.70883
4268,85.27587,27.67396
4269,85.27416,27.67627
4270,85.43891,27.67288
4271,85.43980,27.67211
4272,85.44082,27.67727
4273,85.44123,27.67745
4274,85.44175,27.67954
4275,85.44184,27.67892
4276,85.43951,27.67718
4277,85.43953,27.67704
4278,85.40854,27.68729
4279,85.28352,27.70017
4280,85.28049,27.70001
4281,85.28051,27.70007
4282,85.36409,27.71568
4283,85.32621,27.70589
4284,85.33790,27.69877
4285,85.42456,27.66638
4286,85.42689,27.66675
4287,85.34696,27.71532
4288,85.33372,27.69389
4289,85.32625,27.67749
4290,85.33362,27.70286
4291,85.33242,27.70067
4292,85.33381,27.70266
4293,85.34130,27.70058
4294,85.34734,27.71279
4295,85.28326,27.70419
4296,85.46626,27.72875
4297,85.46226,27.72709
4298,85.46564,27.73173
4299,85.33855,27.70162
4300,85.33845,27.70150
4301,85.42393,27.66737
4302,85.42426,27.67398
4303,85.32326,27.67888
4304,85.33857,27.70952
4305,85.33894,27.70974
4306,85.32351,27.70376
4307,85.32347,27.70392
4308,85.32336,27.70349
4309,85.32201,27.70407
4310,85.32535,27.71183
4311,85.33485,27.72493
4312,85.33111,27.74048
4313,85.32796,27.73907
4314,85.33429,27.70551
4315,85.33423,27.70542
4316,85.32985,27.67263
4317,85.32118,27.69341
4318,85.32076,27.69346
4319,85.32096,27.69357
4320,85.32159,27.69305
4321,85.31856,27.69476
4322,85.31762,27.69265
4323,85.33767,27.70880
4324,85.33654,27.71246
4325,85.33762,27.71979
4326,85.33479,27.70630
4327,85.33550,27.70846
4328,85.33803,27.71842
4329,85.33009,27.73074
4330,85.33028,27.73071
4331,85.33041,27.73061
4332,85.32565,27.71989
4333,85.31556,27.73049
4334,85.32609,27.73030
4335,85.33122,27.72208
4336,85.31782,27.73062
4337,85.31766,27.73055
4338,85.34026,27.71708
4339,85.32139,27.74047
4340,85.32666,27.74624
4341,85.32016,27.74103
4342,85.32147,27.74056
4343,85.32072,27.74353
4344,85.33388,27.70289
4345,85.34596,27.72688
